SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jul 23 12:17:46 EEST 2021
User: mkilpela
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: JAZA2845
Integration Time (usec): 9098 (JAZA2845)
Spectra Averaged: 1 (JAZA2845)
Boxcar Smoothing: 0 (JAZA2845)
Correct for Electrical Dark: No (JAZA2845)
Strobe/Lamp Enabled: No (JAZA2845)
Correct for Detector Non-linearity: No (JAZA2845)
Correct for Stray Light: No (JAZA2845)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
340,21	-0,0000E00
340,58	-0,0000E00
340,96	-0,0000E00
341,33	0,0000E00
341,70	-0,0000E00
342,07	-0,0000E00
342,45	-0,0000E00
342,82	-0,0000E00
343,19	-0,0000E00
343,57	-0,0000E00
343,94	-0,0000E00
344,31	-0,0000E00
344,68	-0,0000E00
345,06	-0,0000E00
345,43	-0,0000E00
345,80	-0,0000E00
346,18	-0,0000E00
346,55	-0,0000E00
346,92	0,0000E00
347,29	-0,0000E00
347,67	-0,0000E00
348,04	-0,0000E00
348,41	-0,0000E00
348,78	-0,0000E00
349,16	0,0000E00
349,53	-0,0000E00
349,90	-0,0000E00
350,27	1,0445E-02
350,64	-2,8049E-01
351,02	-1,8465E00
351,39	1,2530E-02
351,76	-1,1878E-01
352,13	-4,5228E-01
352,51	-6,0639E-02
352,88	-6,7775E-02
353,25	-7,6255E-01
353,62	2,7406E-02
353,99	-3,6932E-01
354,37	-5,7354E-02
354,74	-3,2900E-01
355,11	-2,2449E00
355,48	-1,2416E00
355,85	-3,9046E-01
356,23	-2,1641E-01
356,60	4,5423E00
356,97	-8,8776E-01
357,34	-1,3315E00
357,71	-1,9146E-02
358,08	-1,6479E-01
358,46	-5,5979E00
358,83	1,2263E-02
359,20	6,1419E-02
359,57	-3,5713E-01
359,94	-7,8665E-02
360,31	-2,9280E-02
360,69	-3,0621E-01
361,06	1,5076E-01
361,43	-4,2649E-01
361,80	-4,4198E-01
362,17	-4,3198E-01
362,54	-4,1250E-01
362,91	-5,9408E-01
363,29	-1,7390E-01
363,66	-2,0520E-01
364,03	-9,4490E-01
364,40	-8,2977E-01
364,77	-4,8862E-01
365,14	-5,7345E-01
365,51	-1,7518E-01
365,88	-3,2453E-01
366,26	-1,9133E00
366,63	-0,0000E00
367,00	-8,5341E-02
367,37	-4,9646E-01
367,74	-1,7332E-01
368,11	-2,5603E-01
368,48	-4,9505E-01
368,85	-1,8404E-01
369,22	7,6237E-03
369,59	-6,2951E-01
369,97	-1,5497E00
370,34	-2,3547E-01
370,71	-2,6234E-01
371,08	-5,3377E-01
371,45	-6,6005E-02
371,82	-4,0434E-01
372,19	-3,5939E-01
372,56	-1,7223E-01
372,93	-3,6700E-01
373,30	-3,3374E-01
373,67	-4,1428E-01
374,04	-2,6993E-01
374,41	-2,5493E-01
374,78	-3,7237E-01
375,15	-3,7556E-01
375,52	-5,5493E-01
375,89	-1,3374E-01
376,26	-4,9540E-01
376,63	-9,5506E-01
377,00	-8,6827E-01
377,38	-5,0924E-01
377,75	-2,1471E-01
378,12	-4,9963E-01
378,49	-5,1701E-01
378,86	-1,8244E-01
379,23	-5,9161E-01
379,60	-1,2278E-01
379,97	-5,0475E-01
380,34	0,0000E00
380,71	-2,5854E-01
381,08	-1,3334E-01
381,45	-2,7545E-01
381,82	-2,0178E-01
382,19	-6,5257E-01
382,55	-7,8523E-01
382,92	-7,8505E-01
383,29	-3,8495E-01
383,66	-6,5296E-01
384,03	-6,3373E-01
384,40	4,3879E-02
384,77	5,9107E-02
385,14	1,1152E-01
385,51	4,2549E-02
385,88	1,1209E-01
386,25	1,4893E-02
386,62	-4,7193E-01
386,99	-1,9668E-01
387,36	-2,1248E-01
387,73	-4,4018E-01
388,10	-4,6132E-01
388,47	-7,6143E-02
388,84	-2,4328E-02
389,21	-2,7695E-01
389,58	-5,5592E-01
389,94	-2,2921E-01
390,31	1,7925E-01
390,68	-2,2144E-01
391,05	-4,4998E-01
391,42	-2,6698E-01
391,79	-2,8566E-01
392,16	-5,3090E-01
392,53	-4,2510E-01
392,90	-7,5563E-02
393,27	-1,6770E-01
393,63	-2,1576E-01
394,00	-1,3163E-01
394,37	-1,4602E-01
394,74	-2,5964E-01
395,11	-3,1029E-01
395,48	-5,4804E-01
395,85	-1,3057E-01
396,22	-3,4479E-01
396,58	-4,5466E-02
396,95	-5,8714E-02
397,32	-1,9650E-01
397,69	-1,8772E-01
398,06	-1,6006E-01
398,43	-6,9022E-02
398,80	-3,7169E-01
399,16	-9,6268E-02
399,53	-1,8941E-01
399,90	-3,6525E-01
400,27	-1,8234E-01
400,64	-3,3761E-01
401,01	-1,5655E-01
401,37	1,9769E-02
401,74	-5,3638E-02
402,11	-1,2972E-01
402,48	-9,2844E-02
402,85	1,1278E-01
403,22	8,0757E-02
403,58	5,7405E-02
403,95	-4,6955E-01
404,32	-2,2154E-01
404,69	-2,1630E-01
405,06	-1,2225E-01
405,42	-7,1630E-03
405,79	9,8184E-02
406,16	-3,0832E-01
406,53	-1,0403E-01
406,89	3,3317E-02
407,26	-6,7796E-02
407,63	-1,8243E-01
408,00	-3,2434E-01
408,37	-4,8677E-02
408,73	-2,5615E-01
409,10	-2,0605E-01
409,47	-1,1579E-01
409,84	-2,0099E-01
410,20	-3,3750E-01
410,57	1,3199E-02
410,94	-2,1623E-01
411,31	-1,3096E-01
411,67	7,4015E-02
412,04	-2,4778E-02
412,41	1,8700E-01
412,77	3,1100E-02
413,14	3,9680E-02
413,51	2,0333E-01
413,88	2,6144E-01
414,24	3,1255E-01
414,61	3,0620E-01
414,98	3,2305E-01
415,34	2,4020E-01
415,71	2,7583E-01
416,08	3,7572E-01
416,45	5,2385E-01
416,81	2,6415E-01
417,18	4,9536E-01
417,55	4,8806E-01
417,91	6,1201E-01
418,28	5,6089E-01
418,65	5,6233E-01
419,01	5,5135E-01
419,38	8,9406E-01
419,75	1,0626E00
420,11	9,6643E-01
420,48	1,1019E00
420,85	1,4772E00
421,21	1,3844E00
421,58	1,3316E00
421,95	1,5092E00
422,31	1,6828E00
422,68	1,9620E00
423,05	2,2255E00
423,41	2,2087E00
423,78	2,4666E00
424,15	2,8674E00
424,51	3,1842E00
424,88	3,2574E00
425,24	3,3317E00
425,61	3,5626E00
425,98	3,9878E00
426,34	3,9345E00
426,71	4,5001E00
427,07	4,5041E00
427,44	5,0507E00
427,81	5,2098E00
428,17	5,5832E00
428,54	5,7409E00
428,90	6,5216E00
429,27	7,0224E00
429,64	7,1323E00
430,00	7,9567E00
430,37	8,4019E00
430,73	8,9201E00
431,10	9,9211E00
431,46	1,1022E01
431,83	1,2283E01
432,20	1,2974E01
432,56	1,4356E01
432,93	1,5812E01
433,29	1,5755E01
433,66	1,7424E01
434,02	1,8668E01
434,39	2,1168E01
434,75	2,1594E01
435,12	2,4544E01
435,49	2,5850E01
435,85	2,5999E01
436,22	2,9184E01
436,58	3,1706E01
436,95	3,4621E01
437,31	3,5190E01
437,68	3,8924E01
438,04	4,3003E01
438,41	4,3906E01
438,77	4,5781E01
439,14	4,9920E01
439,50	5,0930E01
439,87	5,3340E01
440,23	5,4291E01
440,60	5,7511E01
440,96	6,0584E01
441,33	6,4798E01
441,69	6,5315E01
442,06	6,7561E01
442,42	7,0803E01
442,78	7,4973E01
443,15	7,7639E01
443,51	8,3374E01
443,88	8,1442E01
444,24	8,1868E01
444,61	8,4066E01
444,97	8,9437E01
445,34	9,2289E01
445,70	9,3764E01
446,07	9,5205E01
446,43	9,7999E01
446,79	9,7227E01
447,16	9,7277E01
447,52	9,8289E01
447,89	1,0018E02
448,25	1,0089E02
448,62	1,0457E02
448,98	1,0182E02
449,34	1,0121E02
449,71	1,0425E02
450,07	1,0590E02
450,44	1,0590E02
450,80	1,0243E02
451,16	1,0150E02
451,53	9,8911E01
451,89	9,8103E01
452,25	9,7926E01
452,62	9,5520E01
452,98	9,4879E01
453,35	9,6478E01
453,71	9,1566E01
454,07	8,9208E01
454,44	8,3959E01
454,80	8,5561E01
455,16	8,2800E01
455,53	7,8953E01
455,89	7,8466E01
456,25	7,5289E01
456,62	7,2221E01
456,98	6,9292E01
457,34	6,4699E01
457,71	6,3554E01
458,07	5,9199E01
458,43	5,8156E01
458,80	5,4999E01
459,16	5,2846E01
459,52	4,9256E01
459,89	4,7275E01
460,25	4,4786E01
460,61	4,2323E01
460,98	3,9378E01
461,34	3,9708E01
461,70	3,7200E01
462,07	3,5902E01
462,43	3,3237E01
462,79	3,2645E01
463,15	3,1301E01
463,52	3,0091E01
463,88	2,9207E01
464,24	2,6879E01
464,61	2,5748E01
464,97	2,5547E01
465,33	2,4423E01
465,69	2,2348E01
466,06	2,1689E01
466,42	2,1012E01
466,78	1,9552E01
467,14	1,9080E01
467,51	1,8168E01
467,87	1,7391E01
468,23	1,6524E01
468,59	1,6414E01
468,95	1,5403E01
469,32	1,4642E01
469,68	1,3966E01
470,04	1,3155E01
470,40	1,2461E01
470,77	1,2603E01
471,13	1,1152E01
471,49	1,0916E01
471,85	1,0496E01
472,21	1,0020E01
472,58	9,6755E00
472,94	8,8558E00
473,30	8,7745E00
473,66	8,3158E00
474,02	7,5346E00
474,39	7,0552E00
474,75	6,9770E00
475,11	6,4947E00
475,47	6,0343E00
475,83	5,8215E00
476,19	5,5675E00
476,56	5,2739E00
476,92	4,8890E00
477,28	4,6934E00
477,64	4,5407E00
478,00	4,2033E00
478,36	3,8356E00
478,72	3,6632E00
479,09	3,5459E00
479,45	3,1739E00
479,81	3,2019E00
480,17	3,0450E00
480,53	2,8542E00
480,89	2,7662E00
481,25	2,6880E00
481,61	2,4742E00
481,97	2,5610E00
482,34	2,3014E00
482,70	2,2635E00
483,06	2,1128E00
483,42	2,2342E00
483,78	1,9264E00
484,14	1,9224E00
484,50	1,8258E00
484,86	1,6366E00
485,22	1,5612E00
485,58	1,5719E00
485,94	1,5313E00
486,31	1,4541E00
486,67	1,3318E00
487,03	1,3721E00
487,39	1,1981E00
487,75	1,2669E00
488,11	1,1564E00
488,47	1,0437E00
488,83	1,0446E00
489,19	8,6934E-01
489,55	8,9537E-01
489,91	7,8801E-01
490,27	7,6238E-01
490,63	7,6073E-01
490,99	5,5215E-01
491,35	5,7330E-01
491,71	4,7777E-01
492,07	5,0871E-01
492,43	5,1557E-01
492,79	4,1325E-01
493,15	4,1783E-01
493,51	4,9835E-01
493,87	4,1460E-01
494,23	3,5829E-01
494,59	3,0891E-01
494,95	2,4117E-01
495,31	3,0791E-01
495,67	1,9395E-01
496,03	2,2181E-01
496,39	1,9297E-01
496,75	2,0014E-01
497,11	2,1119E-01
497,47	1,3304E-01
497,83	1,3021E-01
498,19	6,6454E-02
498,55	9,0283E-02
498,91	5,5883E-02
499,27	6,6590E-02
499,63	8,3186E-02
499,98	-3,2809E-02
500,34	5,6675E-02
500,70	7,1354E-02
501,06	4,2425E-02
501,42	0,0000E00
501,78	-3,3733E-02
502,14	-2,1984E-02
502,50	5,7681E-02
502,86	5,9165E-02
503,22	3,9461E-02
503,58	5,6032E-02
503,94	0,0000E00
504,29	-2,5980E-02
504,65	-2,2734E-02
